TransactionID,Date,Product,Category,Quantity,UnitPrice
5243,2023-08-07,Widget A,Widgets,1,20.44
5244,2023-08-07,Thingamajig,Accessories,10,9.43
5245,2023-08-07,Doodad,Tools,2,26.84
5246,2023-08-07,Thingamajig,Accessories,7,94.83
5247,2023-08-07,Contraption,Widgets,14,85.31
5248,2023-08-07,Thingamajig,Gadgets,16,46.82
5249,2023-08-07,Doodad,Widgets,15,50.79
5250,2023-08-07,Doodad,Accessories,7,90.44
5251,2023-08-07,Doodad,Widgets,13,61.18
5252,2023-08-07,Contraption,Widgets,10,88.67
5253,2023-08-07,Doodad,Gadgets,9,51.72
5254,2023-08-07,Widget A,Accessories,9,24.01
5255,2023-08-07,Doodad,Widgets,6,73.96
5256,2023-08-07,Thingamajig,Widgets,12,55.01
5257,2023-08-08,Thingamajig,Gadgets,14,68.5
5258,2023-08-08,Thingamajig,Tools,7,19.94
5259,2023-08-08,Contraption,Accessories,8,66.52
5260,2023-08-08,Thingamajig,Tools,8,41.31
5261,2023-08-08,Contraption,Tools,8,36.54
5262,2023-08-08,Contraption,Gadgets,2,68.79
5263,2023-08-08,Doodad,Gadgets,14,61.26
5264,2023-08-08,Widget A,Accessories,10,66.67
5265,2023-08-08,Doodad,Tools,18,96.71
5266,2023-08-08,Doodad,Widgets,18,71.61
5267,2023-08-08,Contraption,Tools,18,65.89
5268,2023-08-08,Contraption,Gadgets,16,63.29
5269,2023-08-08,Thingamajig,Widgets,5,42.88
5270,2023-08-08,Thingamajig,Widgets,5,84.72
5271,2023-08-08,Doodad,Gadgets,10,41.19
5272,2023-08-08,Gadget B,Widgets,17,71.52
5273,2023-08-08,Gadget B,Tools,13,32.85
5274,2023-08-08,Thingamajig,Gadgets,17,19.04
5275,2023-08-08,Gadget B,Accessories,18,17.33
5276,2023-08-08,Thingamajig,Gadgets,13,65.28
5277,2023-08-08,Contraption,Accessories,17,36.16
5278,2023-08-08,Doodad,Accessories,15,31.13
5279,2023-08-08,Widget A,Gadgets,12,61.25
5280,2023-08-08,Doodad,Gadgets,10,7.44
5281,2023-08-09,Thingamajig,Accessories,13,28.39
5282,2023-08-09,Thingamajig,Accessories,11,37.35
5283,2023-08-09,Doodad,Widgets,3,72.3
5284,2023-08-09,Thingamajig,Gadgets,10,56.78
5285,2023-08-09,Gadget B,Gadgets,11,86.32
5286,2023-08-09,Gadget B,Widgets,6,36.78
5287,2023-08-09,Thingamajig,Gadgets,1,33.16
5288,2023-08-09,Thingamajig,Widgets,6,8.15
5289,2023-08-09,Gadget B,Widgets,5,95.41
5290,2023-08-09,Thingamajig,Gadgets,7,52.64
5291,2023-08-09,Thingamajig,Tools,12,52.74
5292,2023-08-09,Doodad,Accessories,12,92.73
5293,2023-08-09,Widget A,Gadgets,7,32.54
5294,2023-08-09,Gadget B,Tools,2,36.55
5295,2023-08-09,Doodad,Widgets,1,67.35
5296,2023-08-09,Widget A,Tools,18,79.59
5297,2023-08-09,Thingamajig,Gadgets,12,71.43
5298,2023-08-09,Thingamajig,Gadgets,7,79.93
5299,2023-08-09,Doodad,Tools,19,59.64
5300,2023-08-09,Thingamajig,Gadgets,3,86.97
5301,2023-08-09,Contraption,Accessories,10,57.26
5302,2023-08-09,Doodad,Tools,11,26.79
5303,2023-08-09,Widget A,Widgets,5,56.46
5304,2023-08-09,Doodad,Tools,2,72.73
5305,2023-08-10,Gadget B,Tools,8,67.09
5306,2023-08-10,Doodad,Tools,14,28.09
5307,2023-08-10,Thingamajig,Tools,8,8.9
5308,2023-08-10,Thingamajig,Widgets,6,28.99
5309,2023-08-10,Contraption,Widgets,1,98.48
5310,2023-08-10,Contraption,Widgets,1,22.52
5311,2023-08-10,Contraption,Tools,8,49.12
5312,2023-08-10,Widget A,Accessories,11,65.64
5313,2023-08-10,Contraption,Accessories,18,88.55
5314,2023-08-10,Widget A,Widgets,10,77.22
5315,2023-08-10,Contraption,Accessories,12,91.35
5316,2023-08-10,Widget A,Accessories,16,62.42
5317,2023-08-10,Doodad,Accessories,5,87.21
5318,2023-08-10,Doodad,Accessories,16,30.07
5319,2023-08-10,Thingamajig,Accessories,12,45.9
5320,2023-08-10,Widget A,Gadgets,6,85.16
5321,2023-08-10,Gadget B,Widgets,5,35.93
5322,2023-08-10,Thingamajig,Tools,1,87.77
5323,2023-08-10,Doodad,Accessories,19,39.5
5324,2023-08-10,Widget A,Gadgets,10,39.52
5325,2023-08-10,Contraption,Tools,14,34.36
5326,2023-08-10,Gadget B,Gadgets,3,56.96
5327,2023-08-10,Doodad,Accessories,6,17.26
5328,2023-08-10,Thingamajig,Accessories,5,8.48
5329,2023-08-11,Widget A,Accessories,17,90.25
5330,2023-08-11,Gadget B,Accessories,18,93.25
5331,2023-08-11,Widget A,Tools,12,12.24
5332,2023-08-11,Contraption,Tools,5,57.22
5333,2023-08-11,Thingamajig,Gadgets,9,56.27
5334,2023-08-11,Widget A,Widgets,12,40.38
5335,2023-08-11,Doodad,Accessories,9,59.05
5336,2023-08-11,Thingamajig,Gadgets,3,48.52
5337,2023-08-11,Doodad,Gadgets,1,51.52
5338,2023-08-11,Widget A,Gadgets,15,76.76
5339,2023-08-11,Thingamajig,Accessories,10,54.97
5340,2023-08-11,Doodad,Accessories,14,35.75
5341,2023-08-11,Contraption,Gadgets,7,60.24
5342,2023-08-11,Contraption,Accessories,4,65.87
5343,2023-08-11,Widget A,Gadgets,5,67.92
5344,2023-08-11,Thingamajig,Tools,16,63.74
5345,2023-08-11,Gadget B,Accessories,3,68.14
5346,2023-08-11,Thingamajig,Tools,17,34.46
5347,2023-08-11,Contraption,Widgets,13,47.38
5348,2023-08-11,Doodad,Accessories,6,68.53
5349,2023-08-11,Gadget B,Widgets,5,76.67
5350,2023-08-11,Widget A,Gadgets,16,46.24
5351,2023-08-11,Gadget B,Accessories,11,39.71
5352,2023-08-11,Widget A,Accessories,17,73.01
5353,2023-08-12,Gadget B,Accessories,5,26.11
5354,2023-08-12,Widget A,Widgets,6,5.9
5355,2023-08-12,Widget A,Widgets,10,49.76
5356,2023-08-12,Gadget B,Gadgets,1,21.47
5357,2023-08-12,Gadget B,Tools,10,40.94
5358,2023-08-12,Widget A,Tools,17,32.67
5359,2023-08-12,Contraption,Widgets,3,78.84
5360,2023-08-12,Gadget B,Accessories,2,36.48
5361,2023-08-12,Thingamajig,Tools,17,65.86
5362,2023-08-12,Doodad,Tools,4,69.02
5363,2023-08-12,Widget A,Widgets,2,48.36
5364,2023-08-12,Widget A,Gadgets,5,12.7
5365,2023-08-12,Doodad,Widgets,10,71.53
5366,2023-08-12,Contraption,Widgets,1,12.14
5367,2023-08-12,Doodad,Accessories,1,14.43
5368,2023-08-12,Gadget B,Widgets,4,23.62
5369,2023-08-12,Doodad,Accessories,7,31.64
5370,2023-08-12,Widget A,Gadgets,14,85.41
5371,2023-08-12,Doodad,Accessories,14,69.12
5372,2023-08-12,Thingamajig,Gadgets,18,41.79
5373,2023-08-12,Gadget B,Gadgets,2,97.97
5374,2023-08-12,Doodad,Gadgets,1,28.14
5375,2023-08-12,Widget A,Widgets,16,62.93
5376,2023-08-12,Gadget B,Accessories,18,85.49
5377,2023-08-13,Widget A,Tools,16,81.19
5378,2023-08-13,Contraption,Widgets,6,13.58
5379,2023-08-13,Thingamajig,Gadgets,10,71.24
5380,2023-08-13,Contraption,Tools,2,29.5
5381,2023-08-13,Thingamajig,Widgets,7,38.79
5382,2023-08-13,Doodad,Tools,17,51.45
5383,2023-08-13,Gadget B,Gadgets,3,80.12
5384,2023-08-13,Doodad,Tools,12,20.79
5385,2023-08-13,Thingamajig,Tools,2,15.31
5386,2023-08-13,Thingamajig,Gadgets,7,19.58
5387,2023-08-13,Thingamajig,Tools,17,25.73
5388,2023-08-13,Widget A,Widgets,19,10.65
5389,2023-08-13,Gadget B,Tools,12,93.0
5390,2023-08-13,Doodad,Accessories,9,35.31
5391,2023-08-13,Doodad,Widgets,14,21.81
5392,2023-08-13,Contraption,Tools,2,65.59
5393,2023-08-13,Thingamajig,Accessories,4,79.76
5394,2023-08-13,Thingamajig,Accessories,19,76.56
5395,2023-08-13,Thingamajig,Accessories,16,73.28
5396,2023-08-13,Doodad,Tools,17,9.8
5397,2023-08-13,Contraption,Gadgets,2,79.31
5398,2023-08-13,Widget A,Accessories,17,52.68
5399,2023-08-13,Gadget B,Gadgets,19,66.66
5400,2023-08-13,Widget A,Widgets,8,95.86
5401,2023-08-14,Doodad,Gadgets,6,82.01
5402,2023-08-14,Thingamajig,Gadgets,12,83.41
5403,2023-08-14,Gadget B,Gadgets,18,22.24
5404,2023-08-14,Doodad,Gadgets,2,50.26
5405,2023-08-14,Doodad,Gadgets,19,95.19
5406,2023-08-14,Doodad,Widgets,10,60.36
5407,2023-08-14,Gadget B,Widgets,3,14.75
5408,2023-08-14,Gadget B,Gadgets,12,74.52
5409,2023-08-14,Contraption,Gadgets,16,9.08
5410,2023-08-14,Contraption,Accessories,12,75.52
5411,2023-08-14,Widget A,Widgets,8,88.58
5412,2023-08-14,Gadget B,Tools,5,45.4
5413,2023-08-14,Gadget B,Widgets,11,44.29
5414,2023-08-14,Gadget B,Tools,10,33.9
5415,2023-08-14,Contraption,Accessories,3,88.31
5416,2023-08-14,Doodad,Gadgets,9,57.04
5417,2023-08-14,Thingamajig,Accessories,12,60.03
5418,2023-08-14,Contraption,Gadgets,6,67.86
5419,2023-08-14,Gadget B,Widgets,19,33.52
5420,2023-08-14,Contraption,Gadgets,16,46.11
5421,2023-08-14,Widget A,Tools,14,75.45
5422,2023-08-14,Gadget B,Tools,4,98.62
5423,2023-08-14,Widget A,Accessories,18,8.26
5424,2023-08-14,Gadget B,Widgets,10,9.05
5425,2023-08-15,Contraption,Tools,18,45.67
5426,2023-08-15,Doodad,Accessories,12,67.66
5427,2023-08-15,Thingamajig,Widgets,19,41.7
5428,2023-08-15,Widget A,Widgets,8,99.97
5429,2023-08-15,Contraption,Accessories,1,23.56
5430,2023-08-15,Doodad,Tools,14,5.75
5431,2023-08-15,Contraption,Tools,6,23.06
5432,2023-08-15,Widget A,Accessories,14,89.25
5433,2023-08-15,Thingamajig,Tools,2,18.79
5434,2023-08-15,Contraption,Accessories,9,50.5
5435,2023-08-15,Gadget B,Tools,12,44.83
5436,2023-08-15,Doodad,Tools,5,68.24
5437,2023-08-15,Contraption,Accessories,2,10.19
5438,2023-08-15,Doodad,Accessories,19,67.58
5439,2023-08-15,Gadget B,Tools,7,38.7
5440,2023-08-15,Thingamajig,Accessories,7,92.97
5441,2023-08-15,Thingamajig,Tools,10,85.64
5442,2023-08-15,Gadget B,Gadgets,17,42.95
5443,2023-08-15,Doodad,Widgets,14,99.32
5444,2023-08-15,Contraption,Widgets,11,9.93
5445,2023-08-15,Gadget B,Tools,6,79.92
5446,2023-08-15,Widget A,Widgets,8,46.21
5447,2023-08-15,Doodad,Tools,19,46.16
5448,2023-08-15,Thingamajig,Accessories,19,21.16
5449,2023-08-16,Gadget B,Gadgets,17,53.91
5450,2023-08-16,Thingamajig,Widgets,18,13.05
5451,2023-08-16,Doodad,Widgets,12,63.57
5452,2023-08-16,Thingamajig,Accessories,9,27.95
5453,2023-08-16,Gadget B,Gadgets,16,73.86
5454,2023-08-16,Doodad,Gadgets,18,62.7
5455,2023-08-16,Widget A,Gadgets,16,75.91
5456,2023-08-16,Gadget B,Accessories,16,76.23
5457,2023-08-16,Contraption,Widgets,4,23.69
5458,2023-08-16,Gadget B,Widgets,7,5.06
5459,2023-08-16,Doodad,Gadgets,1,39.75
5460,2023-08-16,Gadget B,Accessories,1,92.31
5461,2023-08-16,Widget A,Accessories,8,59.9
5462,2023-08-16,Widget A,Accessories,8,74.11
5463,2023-08-16,Contraption,Gadgets,10,88.56
5464,2023-08-16,Thingamajig,Accessories,1,91.08
5465,2023-08-16,Doodad,Gadgets,14,55.26
5466,2023-08-16,Doodad,Gadgets,14,56.39
5467,2023-08-16,Thingamajig,Gadgets,10,85.84
5468,2023-08-16,Widget A,Tools,19,81.71
5469,2023-08-16,Widget A,Gadgets,16,71.39
5470,2023-08-16,Gadget B,Accessories,9,62.42
5471,2023-08-16,Contraption,Tools,16,63.64
5472,2023-08-16,Contraption,Widgets,8,39.48
5473,2023-08-17,Contraption,Widgets,7,84.89
5474,2023-08-17,Gadget B,Accessories,11,63.69
5475,2023-08-17,Contraption,Accessories,6,26.24
5476,2023-08-17,Thingamajig,Accessories,15,27.79
5477,2023-08-17,Gadget B,Accessories,19,86.85
5478,2023-08-17,Thingamajig,Tools,14,64.44
5479,2023-08-17,Gadget B,Accessories,15,42.88
5480,2023-08-17,Contraption,Gadgets,6,22.77
5481,2023-08-17,Thingamajig,Widgets,10,62.97
5482,2023-08-17,Thingamajig,Accessories,14,22.51
5483,2023-08-17,Thingamajig,Gadgets,16,49.67
5484,2023-08-17,Gadget B,Accessories,13,69.36
5485,2023-08-17,Doodad,Gadgets,11,58.71
5486,2023-08-17,Contraption,Tools,3,92.6
5487,2023-08-17,Thingamajig,Widgets,8,8.77
5488,2023-08-17,Doodad,Widgets,3,31.58
5489,2023-08-17,Contraption,Tools,2,10.42
5490,2023-08-17,Contraption,Gadgets,14,23.49
5491,2023-08-17,Thingamajig,Accessories,15,16.78
5492,2023-08-17,Thingamajig,Gadgets,3,74.6
5493,2023-08-17,Gadget B,Widgets,1,40.09
5494,2023-08-17,Doodad,Tools,15,92.88
5495,2023-08-17,Doodad,Tools,2,7.22
5496,2023-08-17,Thingamajig,Gadgets,18,67.03
5497,2023-08-18,Contraption,Gadgets,1,97.2
5498,2023-08-18,Thingamajig,Tools,9,21.7
5499,2023-08-18,Contraption,Widgets,3,47.03
5500,2023-08-18,Contraption,Accessories,2,71.68
5501,2023-08-18,Thingamajig,Accessories,4,65.15
5502,2023-08-18,Widget A,Gadgets,16,58.77
5503,2023-08-18,Doodad,Tools,1,36.04
5504,2023-08-18,Contraption,Tools,9,74.18
5505,2023-08-18,Contraption,Tools,8,67.06
5506,2023-08-18,Widget A,Widgets,6,20.47
5507,2023-08-18,Gadget B,Gadgets,18,96.59
5508,2023-08-18,Widget A,Gadgets,16,57.79
5509,2023-08-18,Widget A,Gadgets,8,54.92
5510,2023-08-18,Contraption,Widgets,4,85.58
5511,2023-08-18,Doodad,Gadgets,3,65.84
5512,2023-08-18,Widget A,Accessories,15,12.08
5513,2023-08-18,Gadget B,Gadgets,6,53.13
5514,2023-08-18,Thingamajig,Gadgets,1,79.16
5515,2023-08-18,Widget A,Gadgets,18,71.5
5516,2023-08-18,Widget A,Widgets,11,97.22
5517,2023-08-18,Gadget B,Accessories,3,7.37
5518,2023-08-18,Doodad,Accessories,13,29.82
5519,2023-08-18,Widget A,Tools,17,57.17
5520,2023-08-18,Widget A,Tools,18,63.85
5521,2023-08-19,Doodad,Accessories,14,31.06
5522,2023-08-19,Gadget B,Gadgets,7,83.55
5523,2023-08-19,Widget A,Gadgets,7,20.61
5524,2023-08-19,Doodad,Gadgets,14,5.08
5525,2023-08-19,Widget A,Widgets,15,95.48
5526,2023-08-19,Thingamajig,Gadgets,12,42.2
5527,2023-08-19,Contraption,Widgets,12,95.96
5528,2023-08-19,Thingamajig,Accessories,8,31.4
5529,2023-08-19,Widget A,Gadgets,16,11.03
5530,2023-08-19,Gadget B,Gadgets,9,78.39
5531,2023-08-19,Contraption,Tools,2,84.4
5532,2023-08-19,Thingamajig,Accessories,14,51.75
5533,2023-08-19,Doodad,Gadgets,16,12.02
5534,2023-08-19,Gadget B,Widgets,5,67.14
5535,2023-08-19,Thingamajig,Accessories,5,22.3
5536,2023-08-19,Doodad,Tools,18,85.69
5537,2023-08-19,Widget A,Accessories,18,31.03
5538,2023-08-19,Doodad,Widgets,5,85.53
5539,2023-08-19,Thingamajig,Tools,11,45.56
5540,2023-08-19,Thingamajig,Widgets,13,61.67
5541,2023-08-19,Widget A,Accessories,3,80.01
5542,2023-08-19,Doodad,Tools,17,8.84
5543,2023-08-19,Doodad,Widgets,18,83.01
5544,2023-08-19,Widget A,Accessories,14,18.17
5545,2023-08-20,Doodad,Widgets,12,39.05
5546,2023-08-20,Widget A,Gadgets,14,49.91
5547,2023-08-20,Gadget B,Accessories,18,90.07
5548,2023-08-20,Thingamajig,Tools,2,7.13
5549,2023-08-20,Gadget B,Tools,7,58.12
5550,2023-08-20,Contraption,Gadgets,15,66.04
5551,2023-08-20,Contraption,Widgets,10,35.08
5552,2023-08-20,Contraption,Widgets,15,32.6
5553,2023-08-20,Widget A,Tools,17,51.59
5554,2023-08-20,Doodad,Widgets,11,22.77
5555,2023-08-20,Gadget B,Accessories,2,49.47
5556,2023-08-20,Gadget B,Accessories,18,77.68
5557,2023-08-20,Gadget B,Tools,4,85.31
5558,2023-08-20,Gadget B,Accessories,9,41.59
5559,2023-08-20,Contraption,Tools,17,63.64
5560,2023-08-20,Gadget B,Widgets,17,5.0
5561,2023-08-20,Doodad,Widgets,17,57.28
5562,2023-08-20,Contraption,Widgets,16,97.65
5563,2023-08-20,Gadget B,Gadgets,8,34.67
5564,2023-08-20,Widget A,Tools,15,61.5
5565,2023-08-20,Thingamajig,Accessories,1,77.42
5566,2023-08-20,Thingamajig,Widgets,19,62.85
5567,2023-08-20,Thingamajig,Gadgets,15,44.76
5568,2023-08-20,Contraption,Accessories,9,19.49
5569,2023-08-21,Gadget B,Accessories,5,49.05
5570,2023-08-21,Contraption,Accessories,16,33.0
5571,2023-08-21,Doodad,Widgets,13,71.11
5572,2023-08-21,Widget A,Accessories,16,46.98
5573,2023-08-21,Widget A,Tools,11,85.74
5574,2023-08-21,Thingamajig,Gadgets,13,23.37
5575,2023-08-21,Thingamajig,Accessories,6,44.68
5576,2023-08-21,Thingamajig,Accessories,17,57.96
5577,2023-08-21,Gadget B,Tools,5,16.97
5578,2023-08-21,Doodad,Accessories,17,60.85
5579,2023-08-21,Doodad,Widgets,1,32.64
5580,2023-08-21,Doodad,Widgets,5,26.81
5581,2023-08-21,Doodad,Widgets,5,18.48
5582,2023-08-21,Thingamajig,Accessories,7,38.24
5583,2023-08-21,Widget A,Gadgets,16,93.25
5584,2023-08-21,Thingamajig,Gadgets,18,7.95
5585,2023-08-21,Doodad,Accessories,6,85.95
5586,2023-08-21,Thingamajig,Gadgets,2,42.75
5587,2023-08-21,Doodad,Gadgets,13,58.35
5588,2023-08-21,Contraption,Accessories,10,53.72
5589,2023-08-21,Widget A,Widgets,11,92.95
5590,2023-08-21,Contraption,Accessories,2,78.16
5591,2023-08-21,Gadget B,Widgets,8,98.56
5592,2023-08-21,Thingamajig,Widgets,19,80.47
5593,2023-08-22,Gadget B,Gadgets,17,33.11
5594,2023-08-22,Thingamajig,Gadgets,16,96.47
5595,2023-08-22,Contraption,Widgets,10,98.44
5596,2023-08-22,Doodad,Widgets,5,16.69
5597,2023-08-22,Doodad,Gadgets,14,90.6
5598,2023-08-22,Thingamajig,Tools,19,68.1
5599,2023-08-22,Doodad,Widgets,4,92.59
5600,2023-08-22,Contraption,Widgets,16,92.0
5601,2023-08-22,Doodad,Widgets,15,89.68
5602,2023-08-22,Contraption,Gadgets,9,89.1
5603,2023-08-22,Gadget B,Accessories,3,16.18
5604,2023-08-22,Contraption,Widgets,9,18.63
5605,2023-08-22,Widget A,Widgets,18,16.19
5606,2023-08-22,Widget A,Widgets,4,13.65
5607,2023-08-22,Widget A,Accessories,19,38.56
5608,2023-08-22,Thingamajig,Accessories,4,69.98
5609,2023-08-22,Thingamajig,Widgets,9,38.7
5610,2023-08-22,Thingamajig,Widgets,1,73.43
5611,2023-08-22,Contraption,Tools,1,82.93
5612,2023-08-22,Thingamajig,Accessories,19,68.29
5613,2023-08-22,Gadget B,Tools,3,49.18
5614,2023-08-22,Widget A,Widgets,10,33.07
5615,2023-08-22,Contraption,Widgets,12,16.82
5616,2023-08-22,Widget A,Widgets,18,51.9
5617,2023-08-23,Thingamajig,Widgets,14,73.36
5618,2023-08-23,Contraption,Gadgets,10,57.08
5619,2023-08-23,Doodad,Gadgets,10,73.54
5620,2023-08-23,Gadget B,Gadgets,18,36.85
5621,2023-08-23,Thingamajig,Tools,1,11.35
5622,2023-08-23,Thingamajig,Accessories,15,78.25
5623,2023-08-23,Gadget B,Widgets,8,25.87
5624,2023-08-23,Gadget B,Accessories,3,63.55
5625,2023-08-23,Doodad,Gadgets,18,81.41
5626,2023-08-23,Thingamajig,Widgets,9,18.22
5627,2023-08-23,Thingamajig,Widgets,16,61.86
5628,2023-08-23,Widget A,Tools,15,70.49
5629,2023-08-23,Contraption,Accessories,5,75.92
5630,2023-08-23,Contraption,Tools,13,19.03
5631,2023-08-23,Widget A,Gadgets,7,83.39
5632,2023-08-23,Contraption,Accessories,16,13.94
5633,2023-08-23,Gadget B,Gadgets,7,54.36
5634,2023-08-23,Contraption,Tools,16,47.12
5635,2023-08-23,Contraption,Tools,13,26.07
5636,2023-08-23,Widget A,Widgets,17,33.68
5637,2023-08-23,Doodad,Accessories,9,20.62
5638,2023-08-23,Contraption,Accessories,12,45.44
5639,2023-08-23,Contraption,Widgets,13,8.37
5640,2023-08-23,Doodad,Accessories,9,89.45
5641,2023-08-24,Widget A,Gadgets,5,20.53
5642,2023-08-24,Doodad,Gadgets,7,89.17
5643,2023-08-24,Widget A,Tools,1,87.04
5644,2023-08-24,Gadget B,Gadgets,4,47.91
5645,2023-08-24,Widget A,Accessories,4,52.28
5646,2023-08-24,Gadget B,Widgets,16,33.68
5647,2023-08-24,Gadget B,Tools,5,99.7
5648,2023-08-24,Widget A,Widgets,4,68.72
5649,2023-08-24,Thingamajig,Tools,6,95.42
5650,2023-08-24,Widget A,Tools,3,44.41
5651,2023-08-24,Contraption,Widgets,8,88.89
5652,2023-08-24,Contraption,Gadgets,17,47.58
5653,2023-08-24,Thingamajig,Gadgets,18,87.35
5654,2023-08-24,Gadget B,Gadgets,18,17.44
5655,2023-08-24,Thingamajig,Gadgets,12,65.5
5656,2023-08-24,Contraption,Widgets,1,69.48
5657,2023-08-24,Thingamajig,Accessories,12,67.34
5658,2023-08-24,Widget A,Tools,11,47.47
5659,2023-08-24,Thingamajig,Widgets,13,69.97
5660,2023-08-24,Gadget B,Gadgets,3,27.75
5661,2023-08-24,Widget A,Gadgets,8,61.61
5662,2023-08-24,Doodad,Widgets,3,57.65
5663,2023-08-24,Contraption,Tools,17,35.24
5664,2023-08-24,Contraption,Widgets,13,78.99
5665,2023-08-25,Thingamajig,Widgets,10,12.68
5666,2023-08-25,Widget A,Accessories,17,21.29
5667,2023-08-25,Doodad,Widgets,3,49.76
5668,2023-08-25,Widget A,Accessories,13,89.71
5669,2023-08-25,Contraption,Tools,6,59.64
5670,2023-08-25,Widget A,Widgets,14,85.0
5671,2023-08-25,Doodad,Widgets,10,54.17
5672,2023-08-25,Thingamajig,Gadgets,16,79.62
5673,2023-08-25,Gadget B,Widgets,18,35.95
5674,2023-08-25,Widget A,Gadgets,13,82.44
5675,2023-08-25,Gadget B,Gadgets,10,43.16
5676,2023-08-25,Contraption,Gadgets,6,58.09
5677,2023-08-25,Thingamajig,Tools,10,21.71
5678,2023-08-25,Thingamajig,Accessories,5,92.44
5679,2023-08-25,Widget A,Gadgets,6,71.64
5680,2023-08-25,Thingamajig,Widgets,7,86.59
5681,2023-08-25,Widget A,Widgets,11,24.75
5682,2023-08-25,Widget A,Gadgets,16,11.43
5683,2023-08-25,Gadget B,Gadgets,12,37.03
5684,2023-08-25,Thingamajig,Widgets,12,54.09
5685,2023-08-25,Widget A,Gadgets,5,81.23
5686,2023-08-25,Gadget B,Accessories,16,42.78
5687,2023-08-25,Doodad,Accessories,6,30.65
5688,2023-08-25,Gadget B,Tools,9,40.39
5689,2023-08-26,Gadget B,Gadgets,5,71.84
5690,2023-08-26,Widget A,Tools,16,36.94
5691,2023-08-26,Contraption,Tools,18,98.02
5692,2023-08-26,Contraption,Tools,19,21.62
5693,2023-08-26,Contraption,Gadgets,12,76.54
5694,2023-08-26,Gadget B,Tools,2,60.97
5695,2023-08-26,Widget A,Accessories,10,27.14
5696,2023-08-26,Thingamajig,Tools,12,76.59
5697,2023-08-26,Gadget B,Accessories,14,47.52
5698,2023-08-26,Gadget B,Accessories,18,69.83
5699,2023-08-26,Widget A,Gadgets,19,67.91
5700,2023-08-26,Doodad,Tools,6,15.51
5701,2023-08-26,Gadget B,Gadgets,5,84.8
5702,2023-08-26,Doodad,Accessories,16,69.74
5703,2023-08-26,Doodad,Widgets,14,79.16
5704,2023-08-26,Contraption,Tools,13,47.54
5705,2023-08-26,Widget A,Gadgets,2,23.53
5706,2023-08-26,Doodad,Widgets,2,35.99
5707,2023-08-26,Widget A,Tools,12,90.64
5708,2023-08-26,Contraption,Tools,1,94.11
5709,2023-08-26,Widget A,Gadgets,19,50.78
5710,2023-08-26,Gadget B,Widgets,16,33.39
5711,2023-08-26,Doodad,Gadgets,7,74.38
5712,2023-08-26,Widget A,Tools,7,77.77
5713,2023-08-27,Thingamajig,Tools,16,82.47
5714,2023-08-27,Widget A,Accessories,6,7.95
5715,2023-08-27,Doodad,Tools,18,5.92
5716,2023-08-27,Contraption,Tools,1,38.93
5717,2023-08-27,Contraption,Widgets,1,19.49
5718,2023-08-27,Doodad,Widgets,14,81.47
5719,2023-08-27,Gadget B,Accessories,6,55.62
5720,2023-08-27,Gadget B,Accessories,6,83.41
5721,2023-08-27,Contraption,Accessories,4,21.81
5722,2023-08-27,Contraption,Gadgets,12,64.59
5723,2023-08-27,Doodad,Gadgets,18,60.12
5724,2023-08-27,Gadget B,Accessories,10,37.34
5725,2023-08-27,Contraption,Gadgets,3,54.12
5726,2023-08-27,Gadget B,Tools,3,60.96
5727,2023-08-27,Contraption,Accessories,8,89.5
5728,2023-08-27,Widget A,Accessories,1,10.29
5729,2023-08-27,Thingamajig,Gadgets,18,83.22
5730,2023-08-27,Widget A,Widgets,15,98.11
5731,2023-08-27,Contraption,Accessories,17,74.52
5732,2023-08-27,Thingamajig,Gadgets,11,75.05
5733,2023-08-27,Thingamajig,Gadgets,13,25.71
5734,2023-08-27,Contraption,Widgets,10,54.69
5735,2023-08-27,Contraption,Accessories,13,72.06
5736,2023-08-27,Gadget B,Widgets,17,62.22
5737,2023-08-28,Contraption,Tools,1,41.59
5738,2023-08-28,Doodad,Widgets,16,94.31
5739,2023-08-28,Contraption,Widgets,16,53.83
5740,2023-08-28,Doodad,Gadgets,3,97.14
5741,2023-08-28,Contraption,Widgets,2,58.57
5742,2023-08-28,Gadget B,Tools,6,80.37
5743,2023-08-28,Doodad,Gadgets,11,75.49
5744,2023-08-28,Widget A,Tools,3,67.78
5745,2023-08-28,Doodad,Widgets,1,6.37
5746,2023-08-28,Gadget B,Tools,11,12.36
5747,2023-08-28,Doodad,Tools,13,60.24
5748,2023-08-28,Contraption,Widgets,5,91.62
5749,2023-08-28,Contraption,Widgets,18,62.11
5750,2023-08-28,Gadget B,Gadgets,15,27.42
5751,2023-08-28,Thingamajig,Gadgets,18,35.42
5752,2023-08-28,Contraption,Accessories,15,64.2
5753,2023-08-28,Widget A,Gadgets,7,61.72
5754,2023-08-28,Gadget B,Widgets,17,95.79
5755,2023-08-28,Doodad,Tools,8,55.26
5756,2023-08-28,Doodad,Tools,13,38.73
5757,2023-08-28,Widget A,Gadgets,16,54.87
5758,2023-08-28,Contraption,Gadgets,10,79.69
5759,2023-08-28,Gadget B,Widgets,14,56.33
5760,2023-08-28,Widget A,Tools,6,35.97
5761,2023-08-29,Contraption,Accessories,7,37.17
5762,2023-08-29,Gadget B,Accessories,6,76.9
5763,2023-08-29,Doodad,Gadgets,17,11.31
5764,2023-08-29,Gadget B,Accessories,8,31.1
5765,2023-08-29,Thingamajig,Widgets,12,19.54
5766,2023-08-29,Gadget B,Accessories,4,94.74
